Tenure Months,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Revenue_Per_Month,Customer_Value,Service_Count,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn_Probability,Risk_Segment,Retention_Recommendation,Potential_Revenue_Saved
72,117.8,8684.8,1,100,4432,118.9698630136986,8481.6,8,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,0.935,High Risk,Offer 15% Discount,1413.6
54,79.5,4370.25,1,78,5684,79.4590909090909,4293.0,3,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.8,High Risk,Free Online Security,954.0
3,79.65,251.75,1,87,5036,62.9375,238.95,3,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.985,High Risk,Welcome Retention Package,955.8000000000001
8,94.7,740.3,1,94,5811,82.25555555555555,757.6,4,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.98,High Risk,Offer 15% Discount,1136.4
5,92.5,452.7,1,73,2810,75.45,462.5,4,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0.965,High Risk,Offer 15% Discount,1110.0
1,19.45,19.45,1,84,2865,9.725,19.45,1,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.885,High Risk,Welcome Retention Package,233.39999999999998
2,75.55,166.3,1,77,4320,55.43333333333334,151.1,2,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.915,High Risk,Welcome Retention Package,906.5999999999999
1,70.0,70.0,1,85,2485,35.0,70.0,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.965,High Risk,Welcome Retention Package,840.0
65,74.8,4820.15,1,89,5207,73.03257575757576,4862.0,5,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,0.86,High Risk,Personal Retention Call,897.5999999999999
33,104.4,3409.6,1,71,3185,100.28235294117648,3445.2000000000003,6,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.805,High Risk,Offer 15% Discount,1252.8000000000002
15,86.2,1270.2,1,90,5829,79.3875,1293.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.85,High Risk,Offer 15% Discount,1034.4
2,19.5,31.55,1,82,2484,10.516666666666667,39.0,1,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.85,High Risk,Welcome Retention Package,234.0
4,74.9,321.75,1,78,2122,64.35,299.6,2,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.96,High Risk,Welcome Retention Package,898.8000000000001
2,74.9,147.15,1,93,2078,49.05,149.8,2,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.935,High Risk,Welcome Retention Package,898.8000000000001
25,100.25,2387.75,1,74,2195,91.83653846153848,2506.25,5,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.9,High Risk,Offer 15% Discount,1203.0
25,102.8,2660.2,1,94,4969,102.3153846153846,2570.0,6,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,0.98,High Risk,Offer 15% Discount,1233.6
43,100.0,4211.55,1,93,4760,95.71704545454546,4300.0,5,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,0.98,High Risk,Offer 15% Discount,1200.0
10,99.85,990.9,1,69,4243,90.08181818181818,998.5,5,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0.87,High Risk,Offer 15% Discount,1198.1999999999998
2,94.2,193.8,1,79,5299,64.60000000000001,188.4,4,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0.95,High Risk,Offer 15% Discount,1130.4
9,83.85,790.15,1,71,3723,79.015,754.65,3,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.91,High Risk,Offer 15% Discount,1006.1999999999999
27,88.3,2467.75,1,96,2420,88.13392857142857,2384.1,4,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.95,High Risk,Offer 15% Discount,1059.6
69,104.05,7262.0,1,100,4254,103.74285714285716,7179.45,6,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,0.955,High Risk,Offer 15% Discount,1248.6
22,94.7,1914.9,1,72,5615,83.25652173913043,2083.4,4,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,0.845,High Risk,Offer 15% Discount,1136.4
56,100.65,5688.05,1,85,4803,99.790350877193,5636.400000000001,5,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,0.945,High Risk,Offer 15% Discount,1207.8000000000002
66,80.55,5265.1,1,94,4400,78.58358208955224,5316.3,6,False,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0.855,High Risk,Offer 15% Discount,966.5999999999999
1,74.35,74.35,1,66,5633,37.175,74.35,2,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.91,High Risk,Welcome Retention Package,892.1999999999999
1,62.05,62.05,1,86,2937,31.025,62.05,4,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,0.815,High Risk,Welcome Retention Package,744.5999999999999
5,104.1,541.9,1,76,3131,90.31666666666666,520.5,6,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,0.8,High Risk,Offer 15% Discount,1249.1999999999998
24,39.1,971.3,1,89,4591,38.852,938.4,2,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.88,High Risk,Free Premium Support,469.20000000000005
2,76.5,162.45,1,80,5944,54.15,153.0,2,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.95,High Risk,Welcome Retention Package,918.0
5,49.2,216.9,1,73,4336,36.15,246.0,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.875,High Risk,Welcome Retention Package,590.4000000000001
4,80.85,302.75,1,73,2961,60.55,323.4,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.925,High Risk,Offer 15% Discount,970.1999999999999
1,60.1,60.1,1,88,5654,30.05,60.1,4,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.88,High Risk,Welcome Retention Package,721.2
1,78.95,78.95,1,75,2038,39.475,78.95,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.98,High Risk,Welcome Retention Package,947.4000000000001
2,45.15,98.5,1,81,2699,32.833333333333336,90.3,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.985,High Risk,Welcome Retention Package,541.8
3,79.4,244.65,1,97,2448,61.1625,238.2,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.96,High Risk,Welcome Retention Package,952.8000000000001
44,53.95,2375.4,1,100,3051,52.78666666666667,2373.8,4,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.94,High Risk,Free Online Security,647.4000000000001
24,99.3,2431.35,1,69,4811,97.254,2383.2,5,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,0.83,High Risk,Offer 15% Discount,1191.6
18,80.65,1451.9,1,95,3788,76.41578947368421,1451.7,3,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.955,High Risk,Offer 15% Discount,967.8000000000001
1,71.1,71.1,1,98,5824,35.55,71.1,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.98,High Risk,Welcome Retention Package,853.1999999999999
1,94.0,94.0,1,67,4176,47.0,94.0,4,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.99,High Risk,Offer 15% Discount,1128.0
15,89.85,1424.95,1,99,2668,89.059375,1347.75,4,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.93,High Risk,Offer 15% Discount,1078.1999999999998
4,46.0,193.6,1,97,5246,38.72,184.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.98,High Risk,Welcome Retention Package,552.0
22,90.0,1993.8,1,95,4739,86.68695652173913,1980.0,4,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,0.975,High Risk,Offer 15% Discount,1080.0
1,53.95,53.95,1,90,2771,26.975,53.95,3,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.81,High Risk,Welcome Retention Package,647.4000000000001
8,105.5,829.55,1,72,5546,92.17222222222222,844.0,6,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.92,High Risk,Offer 15% Discount,1266.0
16,81.0,1312.15,1,83,2335,77.18529411764706,1296.0,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.935,High Risk,Offer 15% Discount,972.0
1,69.8,69.8,1,96,2123,34.9,69.8,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1.0,High Risk,Welcome Retention Package,837.5999999999999
7,73.75,545.15,1,84,5638,68.14375,516.25,2,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.97,High Risk,Welcome Retention Package,885.0
9,54.55,494.05,1,79,4656,49.405,490.95,3,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.83,High Risk,Welcome Retention Package,654.5999999999999
37,76.25,2841.55,1,100,5859,74.77763157894738,2821.25,2,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.89,High Risk,Free Online Security,915.0
5,93.9,486.85,1,92,5435,81.14166666666667,469.5,4,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,0.99,High Risk,Offer 15% Discount,1126.8000000000002
3,70.4,204.7,1,67,2491,51.175,211.2,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.925,High Risk,Welcome Retention Package,844.8000000000001
31,91.15,2995.45,1,83,5219,93.6078125,2825.65,4,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.895,High Risk,Offer 15% Discount,1093.8000000000002
2,70.95,137.95,1,94,5390,45.98333333333333,141.9,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.835,High Risk,Welcome Retention Package,851.4000000000001
